Name,Location,Open Year-Round,Handicap Accessible,Borough,Comments,Latitude,Longitude,SUFFIX,POP100,GEOID,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,SUFFIX,POP100,GEOID,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,GEOID,STATE,COUNTY,TRACT,BLOCK
St. Nicholas Park,West 129 Street & St. Nicholas Terrace,Yes,,Manhattan,,40.81354899999999,-73.9513212,,0,360610217031005,+40.8153671,1005,0,36,1005,210701008619964,BK,+40.8153671,S,Block 1005,3713932,021703,-073.9497359,1,62996,0,-073.9497359,G5040,L,U,061,,0,360610217031005,+40.8153671,1005,0,36,1005,210701008619964,BK,+40.8153671,S,Block 1005,3713932,021703,-073.9497359,1,62996,0,-073.9497359,G5040,L,U,061,360610217031005,36,061,021703,1005
St. Nicholas Park (Arlington Edinboro Playground),West 140 Street & St. Nicholas Avenue,Yes,,Manhattan,,40.8205972,-73.9464625,,0,360610217031000,+40.8191870,1000,0,36,1000,210701008620056,BK,+40.8191870,S,Block 1000,3355450,021703,-073.9477649,1,51329,0,-073.9477649,G5040,L,U,061,,0,360610217031000,+40.8191870,1000,0,36,1000,210701008620056,BK,+40.8191870,S,Block 1000,3355450,021703,-073.9477649,1,51329,0,-073.9477649,G5040,L,U,061,360610217031000,36,061,021703,1000
St. Vartan Park,"East 35-East 36 streets, between 1 & 2 avenues",Yes,Yes,Manhattan,,40.7488383,-73.980977,,336,360610082003000,+40.7490172,3000,0,36,3000,210701008622036,BK,+40.7490172,S,Block 3000,3420595,008200,-073.9809887,3,12282,248,-073.9809887,G5040,L,U,061,,336,360610082003000,+40.7490172,3000,0,36,3000,210701008622036,BK,+40.7490172,S,Block 3000,3420595,008200,-073.9809887,3,12282,248,-073.9809887,G5040,L,U,061,360610082003000,36,061,008200,3000
Stanley Isaacs,East 96-97 streets & FDR Drive,Yes,Yes,Manhattan,,40.7872117,-73.95245299999999,,848,360610160021000,+40.7872247,1000,0,36,1000,210701008619123,BK,+40.7872247,S,Block 1000,3426545,016002,-073.9531107,1,13312,455,-073.9531107,G5040,L,U,061,,848,360610160021000,+40.7872247,1000,0,36,1000,210701008619123,BK,+40.7872247,S,Block 1000,3426545,016002,-073.9531107,1,13312,455,-073.9531107,G5040,L,U,061,360610160021000,36,061,016002,1000
Stapleton Playground,Tompkins Avenue & Broad Street,Yes,Yes,Staten Island,,40.6246398,-74.0796218,,147,360850027002001,+40.6255180,2001,0,36,2001,210701004606784,BK,+40.6255180,S,Block 2001,6493147,002700,-074.0783936,2,20079,57,-074.0783936,G5040,L,U,085,,147,360850027002001,+40.6255180,2001,0,36,2001,210701004606784,BK,+40.6255180,S,Block 2001,6493147,002700,-074.0783936,2,20079,57,-074.0783936,G5040,L,U,085,360850027002001,36,085,002700,2001
Star Spangled Banner Playground,Franklin & Willoughby avenues,Yes,,Brooklyn,,40.693901,-73.9489238,,591,360470253002000,+40.6933493,2000,0,36,2000,210701004654393,BK,+40.6933493,S,Block 2000,4145523,025300,-073.9504807,2,23068,327,-073.9504807,G5040,L,U,047,,591,360470253002000,+40.6933493,2000,0,36,2000,210701004654393,BK,+40.6933493,S,Block 2000,4145523,025300,-073.9504807,2,23068,327,-073.9504807,G5040,L,U,047,360470253002000,36,047,025300,2000
Stars & Stripes Playground,"Baychester Avenue, Crawford Avenue",Yes,,Bronx,,40.88473159999999,-73.8404156,,282,360050484013006,+40.8839219,3006,0,36,3006,210701006017767,BK,+40.8839219,S,Block 3006,1474365,048401,-073.8390392,3,41049,93,-073.8390392,G5040,L,U,005,,282,360050484013006,+40.8839219,3006,0,36,3006,210701006017767,BK,+40.8839219,S,Block 3006,1474365,048401,-073.8390392,3,41049,93,-073.8390392,G5040,L,U,005,360050484013006,36,005,048401,3006
Sternberg Park,"Montrose Avenue, Boerum, Lorimer, Leonard streets",Yes,Yes,Brooklyn,,40.7077716,-73.9398633,,449,360470493022001,+40.7079418,2001,0,36,2001,210701004655374,BK,+40.7079418,S,Block 2001,4712076,049302,-073.9407387,2,11800,240,-073.9407387,G5040,L,U,047,,449,360470493022001,+40.7079418,2001,0,36,2001,210701004655374,BK,+40.7079418,S,Block 2001,4712076,049302,-073.9407387,2,11800,240,-073.9407387,G5040,L,U,047,360470493022001,36,047,049302,2001
Stockton Playground,Marcy & Park avenues,Yes,,Brooklyn,,40.6975765,-73.94964770000001,,2057,360470255002000,+40.6962919,2000,0,36,2000,210701004653177,BK,+40.6962919,S,Block 2000,4146720,025500,-073.9510664,2,69349,764,-073.9510664,G5040,L,U,047,,2057,360470255002000,+40.6962919,2000,0,36,2000,210701004653177,BK,+40.6962919,S,Block 2000,4146720,025500,-073.9510664,2,69349,764,-073.9510664,G5040,L,U,047,360470255002000,36,047,025500,2000
Stroud Playground,Classon Avenue & Sterling Place,Yes,,Brooklyn,,40.674013,-73.96039189999999,,281,360470215001000,+40.6747659,1000,0,36,1000,210701004649115,BK,+40.6747659,S,Block 1000,8100963,021500,-073.9617331,1,26653,146,-073.9617331,G5040,L,U,047,,281,360470215001000,+40.6747659,1000,0,36,1000,210701004649115,BK,+40.6747659,S,Block 1000,8100963,021500,-073.9617331,1,26653,146,-073.9617331,G5040,L,U,047,360470215001000,36,047,021500,1000
Sunset Park,"41 to 44 streets, 5 to 7 avenues",Yes,,Brooklyn,,40.631038,-74.0160382,,373,360470128011004,+40.6310278,1004,0,36,1004,210701004653635,BK,+40.6310278,S,Block 1004,4710002,012801,-074.0152482,1,10957,94,-074.0152482,G5040,L,U,047,,373,360470128011004,+40.6310278,1004,0,36,1004,210701004653635,BK,+40.6310278,S,Block 1004,4710002,012801,-074.0152482,1,10957,94,-074.0152482,G5040,L,U,047,360470128011004,36,047,012801,1004
Sunset Park (Recreation Center),"41 to 44 streets, 5 to 7 avenues",Yes,,Brooklyn,,40.631038,-74.0160382,,373,360470128011004,+40.6310278,1004,0,36,1004,210701004653635,BK,+40.6310278,S,Block 1004,4710002,012801,-074.0152482,1,10957,94,-074.0152482,G5040,L,U,047,,373,360470128011004,+40.6310278,1004,0,36,1004,210701004653635,BK,+40.6310278,S,Block 1004,4710002,012801,-074.0152482,1,10957,94,-074.0152482,G5040,L,U,047,360470128011004,36,047,012801,1004
Surf Playground,West 27 Street & Surf Avenue,Yes,,Brooklyn,,40.5731593,-73.9927805,,173,360470340002001,+40.5723477,2001,0,36,2001,210701004655868,BK,+40.5723477,S,Block 2001,8101676,034000,-073.9931489,2,15545,1,-073.9931489,G5040,L,U,047,,173,360470340002001,+40.5723477,2001,0,36,2001,210701004655868,BK,+40.5723477,S,Block 2001,8101676,034000,-073.9931489,2,15545,1,-073.9931489,G5040,L,U,047,360470340002001,36,047,034000,2001
Tall Oak Playground,"64 Avenue, 218 & 219 streets",Yes,,Queens,,40.7285784,-73.7448869,,73,360810552002002,+40.7287081,2002,0,36,2002,210701006104849,BK,+40.7287081,S,Block 2002,1023346,055200,-073.7453115,2,7816,25,-073.7453115,G5040,L,U,081,,73,360810552002002,+40.7287081,2002,0,36,2002,210701006104849,BK,+40.7287081,S,Block 2002,1023346,055200,-073.7453115,2,7816,25,-073.7453115,G5040,L,U,081,360810552002002,36,081,055200,2002
Taylor Playground,"Guerlain Street, Thieriot Avenue, Taylor Avenue",Yes,,Bronx,,40.8395128,-73.86581629999999,,603,360050216013000,+40.8399152,3000,0,36,3000,210701006029641,BK,+40.8399152,S,Block 3000,3325927,021601,-073.8665226,3,10492,249,-073.8665226,G5040,L,U,005,,603,360050216013000,+40.8399152,3000,0,36,3000,210701006029641,BK,+40.8399152,S,Block 3000,3325927,021601,-073.8665226,3,10492,249,-073.8665226,G5040,L,U,005,360050216013000,36,005,021601,3000
Tecumseh Playground,West 77 Street & Amsterdam Avenue,Yes,,Manhattan,,40.7818433,-73.9792822,,823,360610163005000,+40.7824896,5000,0,36,5000,210701008621918,BK,+40.7824896,S,Block 5000,2837944,016300,-073.9798469,5,12273,517,-073.9798469,G5040,L,U,061,,823,360610163005000,+40.7824896,5000,0,36,5000,210701008621918,BK,+40.7824896,S,Block 5000,2837944,016300,-073.9798469,5,12273,517,-073.9798469,G5040,L,U,061,360610163005000,36,061,016300,5000
Terrace Playground,Howard Avenue & Martha Street,Yes,Yes,Staten Island,,40.6134464,-74.0979139,,361,360850047001005,+40.6120100,1005,0,36,1005,210701004606232,BK,+40.6120100,S,Block 1005,6127747,004700,-074.0949955,1,180950,234,-074.0949955,G5040,L,U,085,,361,360850047001005,+40.6120100,1005,0,36,1005,210701004606232,BK,+40.6120100,S,Block 1005,6127747,004700,-074.0949955,1,180950,234,-074.0949955,G5040,L,U,085,360850047001005,36,085,004700,1005
The Pearly Gates,"Tratman Avenue, Street Peter's Avenue",Yes,,Bronx,,40.8389105,-73.8458491,,346,360050202002000,+40.8390777,2000,0,36,2000,210701006026838,BK,+40.8390777,S,Block 2000,3310258,020200,-073.8464842,2,13031,112,-073.8464842,G5040,L,U,005,,346,360050202002000,+40.8390777,2000,0,36,2000,210701006026838,BK,+40.8390777,S,Block 2000,3310258,020200,-073.8464842,2,13031,112,-073.8464842,G5040,L,U,005,360050202002000,36,005,020200,2000
Thomas Jefferson Park,"1 Avenue to FDR Drive, East 111 to East 114 streets",Yes,,Manhattan,,40.7918764,-73.93560579999999,,34,360610178003007,+40.7932088,3007,0,36,3007,210701008618500,BK,+40.7932088,S,Block 3007,3846718,017800,-073.9355906,3,65589,4,-073.9355906,G5040,L,U,061,,34,360610178003007,+40.7932088,3007,0,36,3007,210701008618500,BK,+40.7932088,S,Block 3007,3846718,017800,-073.9355906,3,65589,4,-073.9355906,G5040,L,U,061,360610178003007,36,061,017800,3007
Tiffany Playground,"Tiffany Street, Fox Street, East 167 Street",Yes,,Bronx,,40.8265229,-73.89386580000001,,25,360050125001007,+40.8268807,1007,0,36,1007,210701006017220,BK,+40.8268807,S,Block 1007,2138469,012500,-073.8935517,1,3595,7,-073.8935517,G5040,L,U,005,,25,360050125001007,+40.8268807,1007,0,36,1007,210701006017220,BK,+40.8268807,S,Block 1007,2138469,012500,-073.8935517,1,3595,7,-073.8935517,G5040,L,U,005,360050125001007,36,005,012500,1007
Tiger Playground,Evergreen Avenue & Eldert Street,Yes,Yes,Brooklyn,,40.688129,-73.91169099999999,,317,360470413002003,+40.6890764,2003,0,36,2003,210701004653013,BK,+40.6890764,S,Block 2003,5607115,041300,-073.9113438,2,16207,108,-073.9113438,G5040,L,U,047,,317,360470413002003,+40.6890764,2003,0,36,2003,210701004653013,BK,+40.6890764,S,Block 2003,5607115,041300,-073.9113438,2,16207,108,-073.9113438,G5040,L,U,047,360470413002003,36,047,041300,2003
Tilden Playground,"Tilden Avenue, East 48 to East 49 streets",Yes,,Brooklyn,,40.6480575,-73.93194559999999,,230,360470850001002,+40.6471040,1002,0,36,1002,210701004649743,BK,+40.6471040,S,Block 1002,4712111,085000,-073.9323268,1,17100,78,-073.9323268,G5040,L,U,047,,230,360470850001002,+40.6471040,1002,0,36,1002,210701004649743,BK,+40.6471040,S,Block 1002,4712111,085000,-073.9323268,1,17100,78,-073.9323268,G5040,L,U,047,360470850001002,36,047,085000,1002
Todt Hill Playground,Schmidts Lane & Manor Road,Yes,Yes,Staten Island,,40.60884,-74.1211568,,7,360850177012009,+40.6097264,2009,0,36,2009,210701004606095,BK,+40.6097264,S,Block 2009,6475183,017701,-074.1190199,2,44702,3,-074.1190199,G5040,L,U,085,,7,360850177012009,+40.6097264,2009,0,36,2009,210701004606095,BK,+40.6097264,S,Block 2009,6475183,017701,-074.1190199,2,44702,3,-074.1190199,G5040,L,U,085,360850177012009,36,085,017701,2009
Tompkins Square Park,"Avenues A to B, East 7 to East 10 streets",Yes,Yes,Manhattan,,40.7287766,-73.984435,,854,360610034003001,+40.7286135,3001,0,36,3001,210701008620867,BK,+40.7286135,S,Block 3001,3228907,003400,-073.9831189,3,16339,567,-073.9831189,G5040,L,U,061,,854,360610034003001,+40.7286135,3001,0,36,3001,210701008620867,BK,+40.7286135,S,Block 3001,3228907,003400,-073.9831189,3,16339,567,-073.9831189,G5040,L,U,061,360610034003001,36,061,003400,3001
Tremont Park Playground,Corner of East 175 Street & Arthur Avenue,Yes,,Bronx,,40.8438985,-73.8947239,,0,360050395004013,+40.8439702,4013,0,36,4013,210701006017587,BK,+40.8439702,S,Block 4013,2133955,039500,-073.8960104,4,3562,0,-073.8960104,G5040,L,U,005,,0,360050395004013,+40.8439702,4013,0,36,4013,210701006017587,BK,+40.8439702,S,Block 4013,2133955,039500,-073.8960104,4,3562,0,-073.8960104,G5040,L,U,005,360050395004013,36,005,039500,4013
Triborough Bridge Playground A,"Hoyt Avenue, 19 to 21 streets",Yes,,Queens,,40.7639963,-73.932882,,224,360810045001007,+40.7647480,1007,0,36,1007,210701006108679,BK,+40.7647480,S,Block 1007,2548518,004500,-073.9334484,1,16388,83,-073.9334484,G5040,L,U,081,,224,360810045001007,+40.7647480,1007,0,36,1007,210701006108679,BK,+40.7647480,S,Block 1007,2548518,004500,-073.9334484,1,16388,83,-073.9334484,G5040,L,U,081,360810045001007,36,081,004500,1007
Triborough Bridge Playground B,"Hoyt Avenue, 21 to 23 streets",No,,Queens,,40.7653759,-73.9296586,,10,360810077001007,+40.7652839,1007,0,36,1007,210701006109624,BK,+40.7652839,S,Block 1007,3126390,007700,-073.9306516,1,15447,1,-073.9306516,G5040,L,U,081,,10,360810077001007,+40.7652839,1007,0,36,1007,210701006109624,BK,+40.7652839,S,Block 1007,3126390,007700,-073.9306516,1,15447,1,-073.9306516,G5040,L,U,081,360810077001007,36,081,007700,1007
Underhill Playground,Underhill Avenue & Prospect Place,Yes,,Brooklyn,,40.6770641,-73.96599359999999,,502,360470205003002,+40.6769226,3002,0,36,3002,210701004649301,BK,+40.6769226,S,Block 3002,4640224,020500,-073.9675767,3,25645,249,-073.9675767,G5040,L,U,047,,502,360470205003002,+40.6769226,3002,0,36,3002,210701004649301,BK,+40.6769226,S,Block 3002,4640224,020500,-073.9675767,3,25645,249,-073.9675767,G5040,L,U,047,360470205003002,36,047,020500,3002
Underwood Park,Lafayette & Waverly avenues,Yes,Yes,Brooklyn,,40.6881054,-73.9668524,,475,360470197004000,+40.6887709,4000,0,36,4000,210701004649701,BK,+40.6887709,S,Block 4000,4710752,019700,-073.9674501,4,13611,249,-073.9674501,G5040,L,U,047,,475,360470197004000,+40.6887709,4000,0,36,4000,210701004649701,BK,+40.6887709,S,Block 4000,4710752,019700,-073.9674501,4,13611,249,-073.9674501,G5040,L,U,047,360470197004000,36,047,019700,4000
Union Playground (PS 214),Union Street & 31 Road,Yes,,Queens,,40.7706513,-73.82656639999999,,903,360810889033000,+40.7717253,3000,0,36,3000,210701006110824,BK,+40.7717253,S,Block 3000,3060117,088903,-073.8278832,3,55914,418,-073.8278832,G5040,L,U,081,,903,360810889033000,+40.7717253,3000,0,36,3000,210701006110824,BK,+40.7717253,S,Block 3000,3060117,088903,-073.8278832,3,55914,418,-073.8278832,G5040,L,U,081,360810889033000,36,081,088903,3000
Union Square Park,"Broadway to 4 Avenue, East 14 Street to East 17 streets",Yes,,Manhattan,,40.7356205,-73.9867469,,768,360610050004000,+40.7358348,4000,0,36,4000,210701008619028,BK,+40.7358348,S,Block 4000,3355548,005000,-073.9863742,4,11483,614,-073.9863742,G5040,L,U,061,,768,360610050004000,+40.7358348,4000,0,36,4000,210701008619028,BK,+40.7358348,S,Block 4000,3355548,005000,-073.9863742,4,11483,614,-073.9863742,G5040,L,U,061,360610050004000,36,061,005000,4000
Van Cortlandt Park (Allen Shandler Recreation Area),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",Yes,,Bronx,,40.8854106,-73.8934812,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,360050435031018,36,005,043503,1018
Van Cortlandt Park (Classic Playground),Van Cortlandt Park South and Gouverneur Avenue,Yes,,Bronx,,40.8848776,-73.890838,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,360050435031018,36,005,043503,1018
Van Cortlandt Park (Indian Field),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",Yes,Yes,Bronx,,40.8854106,-73.8934812,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,360050435031018,36,005,043503,1018
Van Cortlandt Park (Nature Center),West 239 Street & Van Cortlandt East,Yes,,Bronx,,40.8887225,-73.9078993,,179,360050295001000,+40.8886376,1000,0,36,1000,210701006026580,BK,+40.8886376,S,Block 1000,3310241,029500,-073.9084283,1,8055,70,-073.9084283,G5040,L,U,005,,179,360050295001000,+40.8886376,1000,0,36,1000,210701006026580,BK,+40.8886376,S,Block 1000,3310241,029500,-073.9084283,1,8055,70,-073.9084283,G5040,L,U,005,360050295001000,36,005,029500,1000
Van Cortlandt Park (Pool Building),West 242nd Street & Broadway,Yes,,Bronx,,40.8894634,-73.8983574,,0,360050435031011,+40.8899569,1011,0,36,1011,210701006017692,BK,+40.8899569,S,Block 1011,1475556,043503,-073.8980650,1,1848,0,-073.8980650,G5040,L,U,005,,0,360050435031011,+40.8899569,1011,0,36,1011,210701006017692,BK,+40.8899569,S,Block 1011,1475556,043503,-073.8980650,1,1848,0,-073.8980650,G5040,L,U,005,360050435031011,36,005,043503,1011
Van Cortlandt Park (Stables Area),Broadway and West 254th Street,Yes,,Bronx,,40.9010626,-73.89695069999999,,315,360050345002006,+40.9020688,2006,0,36,2006,210701006029875,BK,+40.9020688,S,Block 2006,1475651,034500,-073.8971530,2,18627,43,-073.8971530,G5040,L,U,005,,315,360050345002006,+40.9020688,2006,0,36,2006,210701006029875,BK,+40.9020688,S,Block 2006,1475651,034500,-073.8971530,2,18627,43,-073.8971530,G5040,L,U,005,360050345002006,36,005,034500,2006
Van Cortlandt Park (Stadium),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",Yes,,Bronx,,40.8854106,-73.8934812,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,360050435031018,36,005,043503,1018
Van Cortlandt Park (UC Pool Headquarters),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",Yes,,Bronx,,40.8854106,-73.8934812,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,,0,360050435031018,+40.8866567,1018,0,36,1018,210701006028563,BK,+40.8866567,S,Block 1018,1770678,043503,-073.8903934,1,236226,0,-073.8903934,G5040,L,U,005,360050435031018,36,005,043503,1018
Van Cortlandt Park (UC Pool Men's Locker),West 242nd Street & Broadway,Yes,,Bronx,,40.8894634,-73.8983574,,0,360050435031011,+40.8899569,1011,0,36,1011,210701006017692,BK,+40.8899569,S,Block 1011,1475556,043503,-073.8980650,1,1848,0,-073.8980650,G5040,L,U,005,,0,360050435031011,+40.8899569,1011,0,36,1011,210701006017692,BK,+40.8899569,S,Block 1011,1475556,043503,-073.8980650,1,1848,0,-073.8980650,G5040,L,U,005,360050435031011,36,005,043503,1011
Van Cortlandt Park (Woodlawn Playground),West 239 Street & Van Cortlandt East,Yes,,Bronx,,40.8887225,-73.9078993,,179,360050295001000,+40.8886376,1000,0,36,1000,210701006026580,BK,+40.8886376,S,Block 1000,3310241,029500,-073.9084283,1,8055,70,-073.9084283,G5040,L,U,005,,179,360050295001000,+40.8886376,1000,0,36,1000,210701006026580,BK,+40.8886376,S,Block 1000,3310241,029500,-073.9084283,1,8055,70,-073.9084283,G5040,L,U,005,360050295001000,36,005,029500,1000
Van Voorhees Lower Park,"Congress, Columbia, West/South BQE",Yes,Yes,Brooklyn,,40.7119203,-73.9547927,,0,360470513004004,+40.7114582,4004,0,36,4004,210701004648701,BK,+40.7114582,S,Block 4004,4146103,051300,-073.9554466,4,8813,0,-073.9554466,G5040,L,U,047,,0,360470513004004,+40.7114582,4004,0,36,4004,210701004648701,BK,+40.7114582,S,Block 4004,4146103,051300,-073.9554466,4,8813,0,-073.9554466,G5040,L,U,047,360470513004004,36,047,051300,4004
Vesuvio Playground,Spring & Thompson streets,Yes,Yes,Manhattan,,40.7248988,-74.0026214,,520,360610049002002,+40.7256869,2002,0,36,2002,210701008620312,BK,+40.7256869,S,Block 2002,2853983,004900,-074.0024857,2,12392,413,-074.0024857,G5040,L,U,061,,520,360610049002002,+40.7256869,2002,0,36,2002,210701008620312,BK,+40.7256869,S,Block 2002,2853983,004900,-074.0024857,2,12392,413,-074.0024857,G5040,L,U,061,360610049002002,36,061,004900,2002
Vidalia Park,Vyse & Daly avenues between West 179-180 streets,No,Yes,Bronx,,40.853825,-73.90306749999999,,972,360050235012001,+40.8542151,2001,0,36,2001,210701006017390,BK,+40.8542151,S,Block 2001,1632277,023501,-073.9029269,2,9657,304,-073.9029269,G5040,L,U,005,,972,360050235012001,+40.8542151,2001,0,36,2001,210701006017390,BK,+40.8542151,S,Block 2001,1632277,023501,-073.9029269,2,9657,304,-073.9029269,G5040,L,U,005,360050235012001,36,005,023501,2001
Vinmont Veteran Playground,"Mosholu Avenue, West 254 Street, Riverdale Avenue, West 256 Street",Yes,Yes,Bronx,,40.9041461,-73.9050196,,558,360050323001000,+40.9054989,1000,0,36,1000,210701006027101,BK,+40.9054989,S,Block 1000,1603790,032300,-073.9052111,1,34257,365,-073.9052111,G5040,L,U,005,,558,360050323001000,+40.9054989,1000,0,36,1000,210701006027101,BK,+40.9054989,S,Block 1000,1603790,032300,-073.9052111,1,34257,365,-073.9052111,G5040,L,U,005,360050323001000,36,005,032300,1000
